tablet_id	label	transliteration
1334	KN X 5990	KN X 5990, ]5 _ ke-r°o°[ ] _ $vest.?[
1335	KN X 6006	KN X 6006, $sup. $mut. $vac. _ [ ko-no[ $inf. $mut.
1336	KN X 6008	KN X 6008, $sup. $mut. ]°au[
1337	KN X 6029	KN X 6029, ]pa-[ $inf. $mut.
1338	KN F 6030	KN F 6030, ]ka-po / $vest.[
1339	KN X 6032	KN X 6032, to-so , q°a°[
134	KN Od(1) 570	KN Od(1) 570, _________ o[ o-pi ki-si-[
1340	KN X 6034	KN X 6034, e-r°e°-p°a°[
1341	KN X 6039	KN X 6039, $sup. $mut. ]u-jo / e°[ $inf. $mut.
1342	KN X 7073	KN X 7073, ]1°0°0°[ _ ]$vest.[ _ ]590 ] _ $vac. ↓  ]3°0°0°
1343	KN X 7094	KN X 7094, __ ] ________ $vest.[ se-]t°o°-i-ja / $vest.[
1344	KN X 7218	KN X 7218, ]-so _ [
1345	KN X 7351	KN X 7351, ] 6[ ]$vac.
1346	KN X 7502	KN X 7502, to-so / i-k°a°[
1347	KN D(1) 7511	KN D(1) 7511, ]-du[
1348	KN X 7522	KN X 7522, $sup. $mut. ]-wo _ 7[ ]$vest. [ $inf. $mut.
1349	KN X 7528	KN X 7528, __ ]71 ] $vac.
135	KN Od 666	KN Od 666, ] ___________ to-so _ $o LANA 14 ]k°e°-me-no / _ au-u-te , a-pe-i-si ↓ ]ke-re-wa _ LANA 9 _ M 1 _ P 6 ] _ o-mu-ka-ra _ LANA 3 _ N 2 _ P 2
1350	KN X 7546	KN X 7546, _________ o-pi[ pa-i-to , / pa[
1351	KN X 7548	KN X 7548, ru-ki-t°o°[ pi-po-to[
1352	KN X 7550	KN X 7550, [•]-ka-to , [ __ $vac. _ [
1353	KN X 7551	KN X 7551, $sup. $mut. [•]-p°a°-jo[
1354	KN X 7552	KN X 7552, ku-do-ni-j°a°[
1355	KN X 7553	KN X 7553, da-*22-to , / *6°5°[
1356	KN X 7554	KN X 7554, pa-i-ti-j°a°[
1357	KN X 7556	KN X 7556, __________ a°[ ____ ]$vest.[ _______ ]7°0°[ a-re-ta₂ / _ p°u°-n°a°-s°o°[ ____ ]$vestigia[
1358	KN X 7557	KN X 7557, ki-do-ro _ [
1359	KN X 7559	KN X 7559, ka-ne-u-ta[
136	KN Od(1) 667	KN Od(1) 667, __________ 'k°u°-pi-ri-j°a°' _ LANA 1 _ M 2 _ P 4°[ ]°[•-•]-ku / _______ ke-[ _ ]-ja _ M 2 _ P 1°[ _____ ] _ sa-mu[ ___ ] 1 _ qo-ja-te _ P 1[
1360	KN X 7560	KN X 7560, u-ta-ni-jo _ [
1361	KN X 7562	KN X 7562, ]° _ $vest.[ ]°su-ki-ri[
1362	KN X 7564	KN X 7564, ko-no-so , / t°a°[
1363	KN X 7565	KN X 7565, ma-z°e°-to-[
1364	KN Vc(1) 7568	KN Vc(1) 7568, a-pi-ja-r°e°[
1365	KN X 7569	KN X 7569, ]°e-ki-si-j°o°[
1366	KN Fh 7571	KN Fh 7571, qo-pa-ra-[
1367	KN X 7572	KN X 7572, o-ki[ $inf. $mut.
1368	KN X 7573	KN X 7573, e-wa-[
1369	KN X 7574	KN X 7574, su-ko[ ↓ to-sa[
137	KN Od(1) 681	KN Od(1) 681, _____ e-na-po-na , o-nu , 'pa-i-ti-jo' e-ti-wa-ja-qe _ L°A°N°A°[ qo-ja-t°e° a-pu-do-ke , ti-ra _ [
1370	KN X 7576	KN X 7576, de-a[
1371	KN X 7580	KN X 7580, ke-m°e°[
1372	KN X 7581	KN X 7581, to-s°a°[
1373	KN X 7582	KN X 7582, o-pe[
1374	KN X 7583	KN X 7583, ]ka-ni-t°o°[
1375	KN X 7584	KN X 7584, da-wo , [
1376	KN Xd 7585	KN Xd 7585, te-ra₂[
1377	KN X 7589	KN X 7589, a-mo[
1378	KN X 7592	KN X 7592, da-*83[
1379	KN X 7603	KN X 7603, to-[
138	KN Od(1) 682	KN Od(1) 682, ] _ o-nu-ke _ LANA 5 ] $vac.
1380	KN X 7608	KN X 7608, qa-ta₂[
1382	KN X 7621	KN X 7621, $sup. $mut. $vest.[ wo-no[ $deest $deest qo-[ e-qe[ $inf. $mut.
1383	KN X 7622	KN X 7622, te-[ $inf. $mut.
1384	KN V(3) 7623	KN V(3) 7623, $sup. $mut. ke-t°o°[
1385	KN X 7627	KN X 7627, di-ki-mo[
1386	KN X 7628	KN X 7628, to-so / a-z°e°-t°o°[
1387	KN X 7629	KN X 7629, pa-i-to[
1388	KN Od(5) 7631	KN Od(5) 7631, o-ka-ra ,° [
1389	KN X 7632	KN X 7632, ru-ki-to[
139	KN Od(1) 687	KN Od(1) 687, ________________ t°i°-ra a-mi-ke-te-to / ne-ki-ri-si _ LANA 1
1390	KN X 7633	KN X 7633, tu-ni-ja ,° [
1391	KN X 7635	KN X 7635, ]° ___________ qa[ ]°a-wi-je-mo , _ [
1392	KN Bo 7642	KN Bo 7642, ku-do[
1393	KN X 7643	KN X 7643, me-ti-[•]-ta[
1394	KN X 7644	KN X 7644, ku-ko-wi-ra , _ [ __ $vac. ______ [
1395	KN X 7655	KN X 7655, da-*22[
1396	KN X 7659	KN X 7659, tu-n°i°[
1397	KN Ch 7668	KN Ch 7668, ku-re[
1398	KN X 7669	KN X 7669, a-pa-[
1399	KN Bo 7672	KN Bo 7672, ku-do[
14	KN Nc 5103	KN Nc 5103, wi-pi-o __ N 3[
140	KN Od(1) 688	KN Od(1) 688, __ ] _____________ e-ki ri-]jo-ni-ja , / to-sa _ LANA 30
1400	KN X 7673	KN X 7673, tu-ma-i[
1401	KN Dk(1) 7677	KN Dk(1) 7677, ]° _ ru-da-to _ [
1402	KN X 7692	KN X 7692, sa[
1403	KN X 7695	KN X 7695, ku-[
1404	KN X 7696	KN X 7696, na-[
1405	KN X 7697	KN X 7697, pu-[
1406	KN X 7699	KN X 7699, e-[
1407	KN X 7706	KN X 7706, ______________________ e-me-[ ru-wa-ni-jo , / da-wo , ___ [
1408	KN X 7708	KN X 7708, ]to-wo / ti-ri-to[
1409	KN X 7710	KN X 7710, ]-we-ja / ko[
141	KN Od(1) 689	KN Od(1) 689, ____________ ne-wo o-pi , po-po ______ LANA 4
1410	KN X 7712	KN X 7712, ] _______ [[p°o°-•-•]][ ]re-ki-si , / a[
1411	KN X 7715	KN X 7715, ]62 ]2
1412	KN X 7717	KN X 7717, ]8 ]1°
1413	KN X 7720	KN X 7720, ]ko-wa _ 3°[
1414	KN X 7722	KN X 7722, to-]sa / ne-wa[
1415	KN X 7725	KN X 7725, $sup. $mut. ]me-te _ 1°[ _ ]$vest.[ $inf. $mut.
1416	KN X 7728	KN X 7728, $sup. $mut. ]ko-ro _ [
1417	KN X 7735	KN X 7735, ]s°a°-to ,  [ ]qo-i-n°a°[
1418	KN X 7737	KN X 7737, _ $sup. $mut. ]a°-ze-ti-ri-ja[
1419	KN X 7739	KN X 7739, ] ________ [[ti-]][ ]di-*1°8° _______ [
142	KN Od(1) 690	KN Od(1) 690, o-pi _ a-to-mo-na _ LANA 2 o-pi , po-ro-i-ra _ LANA 2
1420	KN X 7741	KN X 7741,  ]de , da-*22-to-qe [ _ ]-ta ___ ri-no _ [
1421	KN X 7743	KN X 7743, [•]-ka-to _ s°i°[ pu-ta-ta _ [
1422	KN X 7744	KN X 7744, ]-no-no ,° si-r°a°[ _ $inf. $mut.
1423	KN X 7749	KN X 7749, ]-to-[ ]$vac.[ $inf. $mut.
1424	KN X 7750	KN X 7750, tu-ri[-so? ?tu-]ni-ja [ $inf. $mut.
1425	KN Od(4) 7752	KN Od(4) 7752, ] _____ ko[ ] ta-qa-ra[
1426	KN X 7753	KN X 7753, ]ki-ti-s°a°[
1427	KN X 7754	KN X 7754, ] ________ $vest.[ ]ra-ti-jo , [
1428	KN X 7758	KN X 7758, $sup. $mut. ]ta-de-s°o°[
1429	KN X 7759	KN X 7759, ]r°o° , / da-ra-ko , we-we-si-jo-jo [
143	KN L 696	KN L 696, ]ne-we , pe-ko-to *$164^1[ _______]e-pi-ro-pa-ja , / o-du-we 'te-o-p°o°-ri-ja' _ M 2[ ]i-jo-te , 'ku-su-a-ta-o' 11°[ ] LANA 2 _ M 1 ]j°o°-du-mi 'wo-ke' P 1°[ ________] $vac.
1430	KN X 7760	KN X 7760, ]$vest. / da-ra-ko[
1431	KN X 7763	KN X 7763, ]ki-ti-se-[
1432	KN X 7765	KN X 7765, ][[•-•]] _ [ ]pa-ta-re[
1433	KN X 7770	KN X 7770, ]de / ku-pa[
1434	KN X 7774	KN X 7774, si-ta-ro _ [
1435	KN X 7775	KN X 7775, ]re-u _ [
1436	KN Ga(3) 7776	KN Ga(3) 7776, ]$vest. / ma-sa [
1437	KN X 7778	KN X 7778, $sup. $mut. ]me-no _ [
1438	KN X 7784	KN X 7784, su-ri-m°o°[
1439	KN X 7789	KN X 7789, me-t°i°[ $inf. $mut.
144	KN Od(2) 714	KN Od(2) 714, ___________ a-*65-na _________ [° e-re-u-ti-ja ________ LANA 1 _ [°
1440	KN X 7791	KN X 7791, ra-ki-si[
1441	KN X 7794	KN X 7794, ] , u-a[
1442	KN X 7795	KN X 7795, ]ta-pa-no[
1443	KN X 7796	KN X 7796, $sup. $mut. ]ki-si[
1444	KN X 7799	KN X 7799, to-ro-[
1445	KN X 7801	KN X 7801, ]-ra[
1446	KN X 7804	KN X 7804, ]-je-mo[
1447	KN X 7810	KN X 7810, ]te-jo _ [
1448	KN X 7812	KN X 7812, $sup. $mut. ]-ta / me-[
1449	KN X 7814	KN X 7814, _ $sup. $mut. e-]r°e°-pa-te-jo-p°i°[
145	KN Od(2) 715	KN Od(2) 715, __________ e-re-u-ti-ja ta-wa-ko-to ___ LANA 1
1450	KN X 7816	KN X 7816, ]$vest. _ [ ] ___ ra-[
1451	KN X 7817	KN X 7817, ]-ru , [
1452	KN X 7820	KN X 7820, $sup. $mut. ]do-si _ [
1453	KN X 7822	KN X 7822, ]-si-j°o°[
1454	KN X 7823	KN X 7823, ] __ $vest.[ ] , _ po[
1455	KN X 7824	KN X 7824, ] _ te-[
1456	KN X 7828	KN X 7828, ]ma-r°i°[
1457	KN X 7829	KN X 7829, ]°ti-r°i°[
1458	KN X 7836	KN X 7836, ]2°3 _ [
1459	KN V(3) 7845	KN V(3) 7845, qa-[ sa-ma[ $vac. _ [
146	KN Od(2) 716	KN Od(2) 716, ]e-re-u-ti-ja ] ___________ LANA 4
1460	KN X 7846	KN X 7846, ]-w°o°-a __________ [ ]*$161 , to-te[
1461	KN X 7848	KN X 7848, ]si-ni-ja , me-[ ]7° ______ [ $inf. $mut.
1462	KN X 7860	KN X 7860, ]pi-ra₂-mo[ ]ra-su-to[
1463	KN X 7861	KN X 7861, ]re[ ]$vac.[
1464	KN X 7862	KN X 7862, $sup. $mut. ]no[
1465	KN X 7866	KN X 7866, $sup. $mut. _ ] _ $vest.[ ]re-ne[
1466	KN X 7872	KN X 7872, $sup. $mut. ] $vac. _ [ ]de _____ [ $inf. $mut.
1467	KN X 7873	KN X 7873, __$sup. $mut. _ ] _ $vest.[ ] _ qa-ra₂-r°i°[ _ ] _ q°a°-r°a₂°-r°i°[ __$inf. $mut. → __$sup. $mut. ]-na[ ] $vac. [ __$inf. $mut.
1468	KN X 7878	KN X 7878, ]1 ] $vac. $inf. $mut.
1469	KN X 7884	KN X 7884, ]z°a° / o-pe-ro[
147	KN Od(2) 718	KN Od(2) 718, a-mi-ni-s°o°[
1470	KN X 7888	KN X 7888, ] 70 ___ [ _ ]$vac.[ $inf. $mut.
1471	KN X 7891	KN X 7891, ku-ta-i-si-[
1472	KN X 7894	KN X 7894, ]t°a°-ti-jo[
1473	KN X 7895	KN X 7895, ]jo / e-[
1474	KN X 7897	KN X 7897, ] __________ $vest.[ ]ku-ta-ti-jo _____ [
1475	KN X 7900	KN X 7900, ] _ re-si-jo[
1476	KN X 7909	KN X 7909, ] ____ po[ ]pa / __ [ $inf. $mut.
1477	KN X 7910	KN X 7910, ]ko _ [
1478	KN X 7916	KN X 7916, ]-ke-ta[
1479	KN X 7918	KN X 7918, ka-ri-pi-jo , [
148	KN Od(5) 765	KN Od(5) 765, ] _______ pa-i°-to _________________ [ ]-ka-ra / _______ a-me-a _ LANA _ M [
1480	KN X 7924	KN X 7924, ]ta-wo[
1481	KN X 7926	KN X 7926, ]po[
1482	KN X 7930	KN X 7930, e[
1483	KN X 7932	KN X 7932, ]12[ ]2
1484	KN X 7935	KN X 7935, ]te-we[ $inf. $mut.
1485	KN X 7936	KN X 7936, $sup. $mut. ]-ja-no-r°i°[
1486	KN X 7944	KN X 7944, e-*1°8°[
1487	KN X 7947	KN X 7947, ]ma-ro , [
1488	KN X 7955	KN X 7955, di-ka-ta-d°e°[
1489	KN X 7965	KN X 7965, ja-q°o°[
149	KN Od(3) 1062	KN Od(3) 1062, LANA _ $PE 200 ___ [
1490	KN X 7966	KN X 7966, ]si-pe-[
1491	KN X 7976	KN X 7976, ]de-sa-t°o°[
1492	KN X 7985	KN X 7985, $sup. $mut. ]-se[
1493	KN Fh 7989	KN Fh 7989, u°[ $inf. $mut.
1494	KN X 7994	KN X 7994, ]re-wa _ [
1495	KN X 7995	KN X 7995, $sup. $mut. pte[
1496	KN X 7999	KN X 7999, ] _ 5 _ [
1497	KN X 8007	KN X 8007, $sup. $mut. ]6 _ [
1498	KN X 8010	KN X 8010, ]120 _ [
1499	KN X 8011	KN X 8011, ] 1 _ [°
15	KN Nc 5110	KN Nc 5110, _ $sup. $mut. ]-e ___ M°[
150	KN Od(3) 1063	KN Od(3) 1063, ]L°A°N°A° _ $PE 500
1500	KN X 8013	KN X 8013, ]6°3 _ [ ]68 __ [
1501	KN X 8017	KN X 8017, _ $sup. $mut. ] ________ $vest.[ ]-ja , da-mo-k°o°[ _ $inf. $mut.
1502	KN X 8024	KN X 8024, ]60 _ ] $vacat
1503	KN X 8031	KN X 8031, ] 95
1504	KN X 8042	KN X 8042, ]7° ] 3
1505	KN L 8043	KN L 8043, ] 100 ] $vac.
1506	KN X 8050	KN X 8050, ] 11
1507	KN X 8051	KN X 8051, ]6 _ [ ]3° _ [
1508	KN L(5) 8063	KN L(5) 8063, ]1° ]T°E°L°A°^x 1
1509	KN X 8066	KN X 8066, ]7°
151	KN Od 2026	KN Od 2026, ]wi-ri-za _ LANA [ ] _ $vac. _______ [
1510	KN X 8068	KN X 8068, ]6
1511	KN X 8070	KN X 8070, ]3 $inf. $mut.
1512	KN X 8072	KN X 8072, ] $vac. ]ja-mi-[•] $inf. $mut. → $vest.[ $inf. $mut.
1513	KN Xf 8104	KN Xf 8104, ]ku-we-jo ___ [
1514	KN X 8109	KN X 8109, ]$vest. , / pa-sa _ [
1515	KN X 8111	KN X 8111, ]200 ] $vacat
1516	KN X 8112	KN X 8112, $sup. $mut. ]-k°e°-[ ]e-we-o-s°i°[
1517	KN X 8113	KN X 8113, ]-no[
1518	KN X 8114	KN X 8114, ]9°
1519	KN X 8115	KN X 8115, $sup. $mut. _ ]$vac.[ ] $vac. ]$vest. $inf. $mut.
152	KN Od 5003	KN Od 5003, ] _ ki-ri-ta-i _ LANA 2°[ ] __ $vac. ________ [
1520	KN Xd 8126	KN Xd 8126, $sup. $mut. ]r°e° , / dwo-jo 1°
1521	KN Xd 8133	KN Xd 8133, ]ma-[
1522	KN Xd 8143	KN Xd 8143, ] 5
1523	KN Xf 8147	KN Xf 8147, ]de ] $vacat
1524	KN Xf 8148	KN Xf 8148, ka-[
1525	KN X 8164	KN X 8164, ]-se-wi-jo[ __ ]-r°i°-n°e°[ $inf. $mut.
1526	KN X 8167	KN X 8167, ]se-te-jo , m°e°[ ] _ $vac. _____ [
1527	KN Xf 8171	KN Xf 8171, ]2°0°5 ] $vest. __ [ $inf. $mut.
1528	KN X 8190	KN X 8190, ]j°o° / *56-k°o°[-we
1529	KN X 8191	KN X 8191, ] __ 'a°-[' $inf. $mut.
153	KN Od 5082	KN Od 5082, ']ni-ki-jo' _ L°A°N°A°[ ] _ $vac. ________ [
1530	KN X 8195	KN X 8195, $sup. $mut. _ ]r°a°[ ] _ po-[ ] _ × __ [
1531	KN Xg 8197	KN Xg 8197, ]ka-ta₂[
1532	KN Xg 8198	KN Xg 8198, $sup. $mut. ]k°o°-no[ $inf. $mut.
1533	KN Xg ‹8204›	KN Xg ‹8204›, ]ku-ku-m°o°[ ] _ $vac. _ [ $inf. $mut.
1534	KN Xg ‹8205›	KN Xg ‹8205›, $sup. $mut. k°i°[
1535	KN Xf 8211	KN Xf 8211, ]-si-ja , [ ]t°a°-ra-si-ja[
1536	KN Xf 8212	KN Xf 8212, ra-qa-r°a°-to[
1537	KN Xf 8213	KN Xf 8213, $sup. $mut. ]-mi-[
1538	KN Xf 8214	KN Xf 8214, $sup. $mut. ]te-re-u _ 1 __ [ ]r°u°-si ___ 1° __ [ $inf. $mut.
1539	KN Xf 8215	KN Xf 8215, $sup. $mut. ]p°a°-te-o [
1540	KN X 8260	KN X 8260, ] __ t°a°[ _ ] $vac. [
1541	KN X 8261	KN X 8261, ]ku-do-ni-ja[ ___ ]5° ____ [ ]ja , e-te[
1542	KN X 8266	KN X 8266, $sup. $mut. ] _______ $vac.[ ][•-•] / re[
1543	KN X 8267	KN X 8267, ] _______ ko-pu[ __ ] × p°o°-[ ____ ] ___ × [ ____ ] _____ [
1544	KN X 8270	KN X 8270, $sup. $mut. ] , e-te-wa-o [
1545	KN X 8272	KN X 8272, i-[
1546	KN X 8273	KN X 8273, $sup. $mut. ]-r°i°-j°a°[
1547	KN X 8282	KN X 8282, ]t°u°-ma[ $inf. $mut.
1548	KN X 8283	KN X 8283, ]ma[
1549	KN X 8293	KN X 8293, $sup. $mut. ] $vest. _ [ ]pi-ra₂-t°a°-j°e° _ [
155	KN Od 5558	KN Od 5558, _ $sup. $mut. ]n°u°-we , o-na _ LANA[
1550	KN X 8295	KN X 8295, ]°e°-pu₂-no[
1551	KN X 8296	KN X 8296, ]qa-ra-[
1552	KN Fh 8297	KN Fh 8297, qe-r°a°[
1553	KN X 8301	KN X 8301, ]q°a°-ta-[ $inf. $mut.
1554	KN X 8308	KN X 8308, $sup. $mut. ta-r°o°-[
1555	KN X 8312	KN X 8312, ]m°i°-ja[
1556	KN X 8314	KN X 8314, $sup. $mut. ]k°e° ____ [ ] ____ wa[
1557	KN X 8319	KN X 8319, ]1°0°5
1558	KN X 8323	KN X 8323, ] _ 9 __ [
1559	KN X 8324	KN X 8324, ]11
156	KN Dk(1) 5620	KN Dk(1) 5620, _ $sup. $mut. ]LANA 1°[
1560	KN X 8325	KN X 8325, ]12
1561	KN X 8327	KN X 8327, ] _ 18 _ [ $inf. $mut.
1562	KN X 8328	KN X 8328, ]j°o° _______ [ ↓ ]20 __ 20 _ [ ]2 ____ 4 _ [
1563	KN X 8329	KN X 8329, ]3°5 ____ [ _ ] $vac. [
1564	KN Ak(4) 8330	KN Ak(4) 8330, ] _ 43[
1565	KN X 8502	KN X 8502, ]a-ke-o-jo[ ] $vest._ [ $inf. $mut.
1566	KN X 8506	KN X 8506, a°[
1567	KN X 8509	KN X 8509, ]p°e°-ro _ [ ] ____ 1°0°[
1568	KN V(3) 8514	KN V(3) 8514, ] _ e-u-ko[ ] $vac.? [
1569	KN X 8518	KN X 8518, $sup. $mut. e°-[ $inf. $mut.
157	KN Od 5711	KN Od 5711, ]LANA 1[ ]LANA 1[
1570	KN X 8523	KN X 8523, $sup. $mut. ]-i ___ [ ]$vest.? [ $inf. $mut.
1571	KN X 8524	KN X 8524, ]d°e°[ $inf. $mut.
1572	KN X 8526	KN X 8526, $sup. $mut. ]m°i°-ja[
1573	KN X 8527	KN X 8527, $sup. $mut. ]ja[
1574	KN X 8528	KN X 8528, $sup. $mut. ]w°e°-j°a°[ _ ]$vest.[ $inf. $mut.
1575	KN X 8530	KN X 8530, ]-jo / pu-so ,° p°i°-r°u°[
1576	KN Ak(2) 8531	KN Ak(2) 8531, ]j°o°-e°[ _ $inf. $mut.
1577	KN Og 8532	KN Og 8532, $sup. $mut. ]$vest. / q°e°-j°a°-me-no [ _______ ] _ P° _ 3°0[ $inf. $mut.
1578	KN X 8533	KN X 8533, ] _______ $vac.[ ]-jo , / $vest.[
1579	KN X 8538	KN X 8538, $sup. $mut. ]ka-[
158	KN Dk(1) 5758	KN Dk(1) 5758, ]'1°' $o LANA 12 [
1580	KN X 8540	KN X 8540, ka-[
1581	KN X 8543	KN X 8543, ]$vest.[ ↓ ]ke-r°a°[
1582	KN X 8545	KN X 8545, $sup. $mut. ]k°i°[ $inf. $mut.
1583	KN X 8549	KN X 8549, ko[ $inf. $mut. ↓
1584	KN X 8550	KN X 8550, $sup. $mut. ]-k°o°-[ $inf. $mut.
1585	KN X 8552	KN X 8552, $sup. $mut. ]k°u°-t°a°[
1586	KN X 8564	KN X 8564, ] ____ a[ ]m°a° / _ [ $inf. $mut. → ]$vest.[ $inf. $mut.
1587	KN X 8567	KN X 8567, $sup. $mut. ]$vest.[ _ ]mi-[ $inf. $mut.
1588	KN X 8570	KN X 8570, ]°ru-w°a°[ $inf. $mut.
1589	KN X 8571	KN X 8571, ]-na , wo[
159	KN Od 5846	KN Od 5846, ] $vacat _ [ ] $vacat _ [ ] 10 _ LANA[
1590	KN X 8580	KN X 8580, $sup. $mut. ]k°u° / p°o°[
1591	KN X 8581	KN X 8581, ]p°o°[
1592	KN X 8584	KN X 8584, ]qa-[
1593	KN X 8590	KN X 8590, ]ro / k°u°-t°a°-t°o°[
1594	KN X 8591	KN X 8591, ]-u[ $inf. $mut.
1595	KN X 8595	KN X 8595, ]sa-n°u°-[ $inf. $mut.
1596	KN X 8603	KN X 8603, $sup. $mut. su-[
1597	KN X 8604	KN X 8604, $sup. $mut. _____ ]$vac.[ ] $vest.? ] $vac. $inf. $mut.
1598	KN X 8607	KN X 8607, ]ta[
1599	KN X 8609	KN X 8609, $sup. $mut. ]t°e°-ru[ $inf. $mut.
16	KN Nc 5112	KN Nc 5112, ku-[
160	KN Od 5966	KN Od 5966, $sup. $mut. ___ ]$vest.[ [•]-jo-[ LANA _ M 2[
1600	KN X 8610	KN X 8610, te[ $inf. $mut.
1601	KN X 8614	KN X 8614, to-s°a°[
1602	KN X 8615	KN X 8615, ]to-so[ $inf. $mut.
1603	KN X 8616	KN X 8616, $sup. $mut. ]-t°o°[
1604	KN X 8617	KN X 8617, tu[ $inf. $mut.
1606	KN X 8621	KN X 8621, ] _______ $vest.[ ]-w°a°-ja _ $vest.[
1607	KN X 8624	KN X 8624, e°[ wa[ $inf. $mut. ↓
1608	KN X 8625	KN X 8625, ]we-si-jo-jo _ [ ]-ri-jo __ [
1609	KN X 8626	KN X 8626, ]ko-we[ $inf. $mut.
161	KN Dp 7298	KN Dp 7298, ]LANA 250
1610	KN X 8627	KN X 8627, ]w°e°-i°-[ $inf. $mut.
1611	KN X 8632	KN X 8632, $sup. $mut. w°o°-p°i°[
1612	KN Dv 8634	KN Dv 8634, ]-z°a°-r°a°-ro[
1613	KN X 8641	KN X 8641, ]$vest.?
1614	KN X 8645	KN X 8645, ]4°
1615	KN Fh 8646	KN Fh 8646, ]2°
1616	KN X 8647	KN X 8647, ]1 _ [
1617	KN Np(2) 8648	KN Np(2) 8648, ]1
1618	KN X 8650	KN X 8650, ]6 _ [
1619	KN X 8651	KN X 8651, ]3° ] $vacat
162	KN Od 7302	KN Od 7302, ]-ri _ LANA 4 _ [
1620	KN X 8655	KN X 8655, ]1°[ ]$vest.[
1621	KN X 8656	KN X 8656, ]3°2 __ [ ]3 ___ [
1622	KN X 8657	KN X 8657, ]21°[
1623	KN X 8658	KN X 8658, ]1°8° _ [ ]7°[ ]$vest.[
1624	KN X 8659	KN X 8659, ]6°6 _ [ $deest
1625	KN X 8660	KN X 8660, ]30 _ [°
1626	KN X 8661	KN X 8661, $sup. $mut. ] _________ $vest.[ ]$vest. / t°e°-j°a°-r°o° [
1627	KN Dh(2) 8663	KN Dh(2) 8663, $sup. $mut. ]$k°i° O°V°I°S°^m° [ ] _ $vac.? _ [ $inf. $mut.
1628	KN X 8664	KN X 8664, $sup. $mut. ]3°0[ $inf. $mut.
1629	KN X 8665	KN X 8665, $sup. $mut. ] _ 2°0°[
163	KN Od(4) 7305	KN Od(4) 7305, ]2° _ LANA 12[
1630	KN X 8668	KN X 8668, su-[ $inf. $mut.
1631	KN Ak(2) 8669	KN Ak(2) 8669, $sup. $mut. ]9 _ [ ]$vac.[ $inf. $mut.
1632	KN X 8670	KN X 8670, $sup. $mut. _ ]6 _ [ ]$vac.[ $inf. $mut.
1633	KN X 8675	KN X 8675, ]12[ ]$vac.[ $inf. $mut.
1634	KN X 8676	KN X 8676, $sup. $mut. ]2[ ]1°0[
1635	KN X 8677	KN X 8677, $sup. $mut. ]2°[ ]4 _ [
1636	KN X 8678	KN X 8678, ]$vest.[ $inf. $mut. ↓ $sup. $mut. ]80 _ [
1637	KN X 8679	KN X 8679, ]9°2 _ [ $inf. $mut.
1638	KN X 8682	KN X 8682, ]3 __ [ _ $inf. $mut.
1639	KN X 8685	KN X 8685, ]20[ $inf. $mut.
164	KN Dk(1) 7307	KN Dk(1) 7307, ]1° ]3 _ $o LANA 10
1640	KN X 8689	KN X 8689, ]1°0°[ $inf. $mut.
1641	KN X 8693	KN X 8693, ] 3°1°[ $inf. $mut.
1642	KN X 8695	KN X 8695, $sup. $mut. ]2 _ [ $inf. $mut.
1643	KN X 8699	KN X 8699, ]100[ $inf. $mut.
1644	KN X 8709	KN X 8709, se-to[
1645	KN X 8721	KN X 8721, $sup. $mut. ]$vest. ] 1 ] $vac. ]$vest. $inf. $mut.
1646	KN X 8723	KN X 8723, $sup. $mut. ]q°a°[ $inf. $mut.
1647	KN X 8725	KN X 8725, $sup. $mut. ]$vest. _ [
1648	KN X 8727	KN X 8727, ]i°[ $inf. $mut.
1649	KN X 8732	KN X 8732, ma[
165	KN Od 7309	KN Od 7309, ]2 _ LANA 32[ ↓ ]8
1650	KN X 8733	KN X 8733, o-[ $inf. $mut.
1651	KN X 8735	KN X 8735, $sup. $mut. qa[
1652	KN X 8736	KN X 8736, $sup. $mut. ]r°a°-n°o°[
1653	KN X 8737	KN X 8737, ]-r°e°[ $inf. $mut.
1654	KN X 8739	KN X 8739, $sup. $mut. ]-sa[
1655	KN X 8743	KN X 8743, $sup. $mut. ]$vest. / s°a°[ $inf. $mut.
1656	KN X 8744	KN X 8744, $sup. $mut. ]w°e°-k°o° , [
1657	KN X 8745	KN X 8745, ]1
1658	KN X 8746	KN X 8746, ]1
1659	KN X 8747	KN X 8747, $sup. $mut. ]3°[ $inf. $mut.
166	KN Od(2) 7310	KN Od(2) 7310, ']ra' _ LANA 5[
1660	KN X 8750	KN X 8750, $sup. $mut. ]d°a°-r°a°[
1661	KN X 8763	KN X 8763, $sup. $mut. a°[
1662	KN X 8765	KN X 8765, $sup. $mut. ]-i°[ $inf. $mut.
1663	KN X 8766	KN X 8766, $sup. $mut. $vest.[ $vest.?[ $inf. $mut.
1664	KN X 8767	KN X 8767, ]d°a°[ $inf. $mut.
1665	KN X 8768	KN X 8768, $sup. $mut. ]$vest. / ki-ri-ta-d°e° [
1666	KN X 8769	KN X 8769, $sup. $mut. ]m°e°[
1667	KN X 8770	KN X 8770, ]n°o° _ [ $inf. $mut.
1668	KN X 8771	KN X 8771, $sup. $mut. ]ri-[
1669	KN X 8773	KN X 8773, ]-t°a°[ $inf. $mut.
167	KN Od(5) 7312	KN Od(5) 7312, ]n°e° _ LANA _ M 4°[
1670	KN X 8774	KN X 8774, ]t°a°-[ $inf. $mut.
