text	value	surface	kind	subject	context
duran_v1_scanB	1000	mil	words	person	as y escuadrones para la gruasteca. luego que la gente empego a salir, los viejos superticiosos y amigos de inventar mil cirimonias, auian ensenado a las mugeres de los que iban a la guerra a hacer algunas superaciones, las qua¬ les hacian
duran_v1_scanB	2000	dos mili	words	other	e¬ ron echar en tierra, tendidos todos en el suelo con sus rodelas y espadas en las manos, como en celada, que serian dos mili hom¬ bres de todas las prouincias, y mandaron que los cubriesen con pa¬ ja a todos, que no pareciese que alli auia' ho
duran_v1_scanB	1000	mil	words	other	 pueblo topauan, aporreauanlos y quitauanles quanto tenian, deshonrrandolos, destruianlos las sementeras, ha¬ cianlos mil injurias y danos. temblaba la tierra dellos. quando lo hacian de bien, quando se auian bien con ellos, tanto lo hacian 
duran_v1_scanB	1000	mili	words	other	dela, cargauanle a cuestas, en una carguilla, pedapos de almagra y pedapos de tizne y plumas de aguila y papel y otras mili burlerias, y enviauanlo con un mensaje al sol que se pusiese, 4 que sus caualleros quedauan a su seruicio y que le dau
duran_v1_scanB	20000	veinte mil	words	other	 apercibiesen los. exercitos, y asi fue puesto luego por obra; y era tan facil, que.en echando el bando, luego salian veinte mil comba¬ tientes con sus armas, espadas y rodelas, que era cosa de ver el 1 ramilletes. el ceremonial mexicano exigia s
duran_v1_scanB	1000	mili	words	other	ueros de tigres y leones manchados, que desde en adelante los diesen blancos, y que tributasen culebras vivas y otras mili sauandijas, que solo por dalles molestia y pesadumbre y onerallos* mas se las impusieron y inventaron; y asi monteguma 
duran_v1_scanB	1000	mili	words	person	 gran' cantidad de piedras verdes de hijada y de piedras de cristal y cornerinas y de sangre, piedras de am¬ bar y de mili generos de piedras a que aquesta gente es aficiona¬ da en gran manera; y asi su principal ydolatria siempre se fundo e
duran_v1_scanB	1000	mili	words	other	ecas tributaban, delicadisimamente labradas y pintadas de colores, en ellas escudos con aguilas dora¬ das y con otras mili armas, y deuisas en ellas, y destas muchas y gran cantidad; pajaros vivos tributaban estas naciones a los mexi¬ canos 
duran_v1_scanB	1000	mili	words	other	e, tributauan de todos cuantos generos de fruta ay en aquellas prouincias, pifias, platanos, anonas, mameis, de otros mili generos de zapotes y golosinas que en aquellas pro212 ▼incias se crian de goayauas, peruetanos, «japotes amarillos y 
duran_v1_scanB	1000	mili	words	other	es generos: tributauan des¬ tas prouincias todos los dias desta vida grandes cargas de rosas he¬ chas y aderezadas de mili diferencias de rosas, porque las ay en esta tierra caliente muchas y muy olorosas, unas mejores que otras de delicado 
duran_v1_scanB	1000	mil	words	other	equentemente la comian, y lo que mas camino trae, es el ser persuadido y alambrado o cegado del demonio para inventar mil generos de crueldades y muertes, como dexo ordenadas antes que muriese, y era tan seguido y creido su consejo, que no s
duran_v1_scanB	1454	mili e quatrocientos y cinquenta y quatro ,	words	person	 que hipo a los de la ciudad de mexico para que no perecie¬ sen los pobres y se despoblase la ciudad. en el afio de mili e quatrocientos y cinquenta y quatro , quando los yndios por la quenta de sus afios contauan cetochtli , 8 que quie¬ re decir un conejo, y los dos afios sigu
duran_v1_scanB	1000	mili y	words	other	ada dia mas, de la qual vino a mo¬ rir, desando de si loable memoria de justisimo y piadosisimo rey. murio el afio de mili y quattocienios y sesenta y nueve, asiendo rei¬ nado treinta anos loablemente, el qual dicen questaado en la enfer¬ meda
duran_v1_scanB	2000	dos mili,	words	other	con ella, la qual pusieron a un canto de la pla 9 a, contra la qual salieron gran multitud de mancebos, que pasauan de dos mili, deseosos de ganar el premio que su nuevo rey les prometia, los quales todos eran hijos y parientes muy cercanos de sefi
duran_v1_scanB	1000	mili	words	person	zincas pensaron la mesma malicia que los me¬ xicanos, y fue que mandaron a un valeroso capitan de su exercito que con mili hombres se quedase en una emboscada y que harian que se retiranan basta metellos en la emboscada y que saliese de refr
duran_v1_scanB	24000	veinte y cuatro mili	words	person	 con¬ tados los unos y los otros, porque queria sauer que numero de gente lleuaua; y hecho su mandado aliaron que auia veinte y cuatro mili combatientes, y creyendo era suficiente exercito para sujetar a mechuacan y a otra mayor prouincia, mando partiese el e
duran_v1_scanB	40000	quarenta mili	words	person	ian por alli el oydo y escuchauan to¬ do lo que en el exercito se trataua; y alcanzaron a sauer como el tarasco traia quarenta mili 'hombres de guerra y que las armas en que mas estribaua eran las hondas y varas tostadas arrojadizas, ar¬ cos y flecha
duran_v1_scanB	1000	mili	words	person	quarenta 1 tiendas de campana. 2 un socaven, 6 tuntl, como hoy se le denomina, olvidando el castellano. 289 mili hombres; todos gente robaste, alta y valiente: ya veis qne nos sobrepuja en diez y seis mili hombres; ¿que os parece qu
duran_v1_scanB	16000	diez y seis mili	words	person	 olvidando el castellano. 289 mili hombres; todos gente robaste, alta y valiente: ya veis qne nos sobrepuja en diez y seis mili hombres; ¿que os parece que done¬ mos hacer! los grandes, viendo la flaquera que el rey mostraua, lo animaron y esforz
duran_v1_scanB	400	quatrocientos, y	words	other	aliaron que de los mexicanos auian escapado solo ducientof» y de los tezcucanos quatrocientos, y delos tepanecas otros quatrocientos, y de los chalcas otros quatrocientos, y de los xuchimilead y de toda la chinampa otros quatrocientos; de losotomites, que
duran_v1_scanB	400	quatrocientos, y	words	other	apado solo ducientof» y de los tezcucanos quatrocientos, y delos tepanecas otros quatrocientos, y de los chalcas otros quatrocientos, y de los xuchimilead y de toda la chinampa otros quatrocientos; de losotomites, que es la cuauhtlalpan, no auian escapad
duran_v1_scanB	400	quatrocientos	words	other	 tepanecas otros quatrocientos, y de los chalcas otros quatrocientos, y de los xuchimilead y de toda la chinampa otros quatrocientos; de losotomites, que es la cuauhtlalpan, no auian escapado sino trescientos, pocos mas, y de toda la tierra caliente,
duran_v1_scanB	20000	veinte mili	words	person	trescientos, pocos mas, y de toda la tierra caliente, muy pocos; de suerte que se hallo que auian muerto en la guerra veinte mili hombres, antes mas que mer nos. hecha la cuenta y visto el numero de los que faltauan, erw viaron luego sus mensajeros
duran_v1_scanB	420	quatrocientos y veinte	words	other	mpegaron a maniatar tantos presos, que pensando auer lleuado lo mexor de la batalla, venidos a la quenta aliaron menos quatrocientos y veinte soldadbs que de aquel ren¬ cuentro les auian lleuado, y contados los que en su poder auia, aliaron setecientos, y aunq
duran_v1_scanB	700	setecientos, y	words	other	rocientos y veinte soldadbs que de aquel ren¬ cuentro les auian lleuado, y contados los que en su poder auia, aliaron setecientos, y aunque les peso y tuvieron gran dolor de sus hijos y hermanos, pero consolose el rey con decir a la gente del exercito
duran_v1_scanB	420	quatrocientos y veinte	words	other	 la otra mitad llevauad todas las cauelleras sueltas y tendidas en senal de luto y tristeza, por auer perdido aquellos quatrocientos y veinte hojnbres; y haciendo todas las cerimonias que solian, haciendo pasar e los presos por junto al ydolo y comer de la tie
duran_v1_scanB	700	setecientos	words	person	lel hasta que se cansaua, y luego aquellos que representauan los dioses sucesivamente, hasta que se acauaron aquellos setecientos hombres presos que de la guerra de tliliuhquitepec auian traido; los quales acauados, quedando todos tendidos junto al 
duran_v1_scanB	2000	dos mil	words	other	n del qual salian todos aquellos sefiores y reyes y hacian un solene bayle y muy pausado y graue, al qual saldrian sus dos mil 319 «¿flores yeaualleros y principales, todos vestidos y aderezados muy curiosamente a costa del rey y de sus tesoro
duran_v1_scanB	1000	mili y	words	other	 mexicana, que creen que le ayuda¬ ron con algun bocado, 1 de lo qual murio muy mogo y de poca edad. murio el afio de mili y quatrodentos y ochenta y seis, la qual muerte luego fuo divulgada por todas las prouincias y le fueron hechas las oseq
duran_v1_scanB	1000	mili	words	other	 la piedra del sol los sacrificaron a todos, y por no me alargar, pues la ystqria asi lo quenta, entiendo fueron casi mili los que alli murieron en la coronacion del rey auuzotl; lo qual concluido, otro dia se despidieron los reyes y sefiores
duran_v1_scanB	1487	mili y quatrocientos y ochenta y siete,	words	other	uego qae dio fin a esta guerra el rey auitzotl, de qae emos ▼enido tratando, el afio segando de su reinado, que iue de mili y quatrocientos y ochenta y siete, que ellos contauan ocho caltas ,* de¬ termino de dar fin al edificio del templo y acauallo de perficionar y hacer en s
duran_v1_scanB	80400	ochenta mili y quatrocientos	words	person	iliuhquitepecas 7 cholultecas 7 te1 coscas 7 qacatecas, «¿apotecas 7 guastecas, tzincoacas y- tuqapanecas 7 tlapanecas, ochenta mili y quatrocientos 1 2 hombres que sacrifi¬ car en la estrena del templo de mexico 7 solenidad del, de lo qual satisfecho el rey, sentand
duran_v1_scanB	80400	ochenta mili y quatrocientos	words	person	 turo este sacrificio quatro dias arreo, desde la manana hasta puesta del sol, y que murieron en el, como dexo dicho, ochenta mili y quatrocientos hombres de diversas provincias y ciudades, lo qual se me higo tan increible, que si la historia no me forgara y el aue
duran_v1_scanB	80000	ochenta mili	words	other	gar de las calauernas, y que las que asta entonces auian estado, fuesen quema¬ das; y asi fue hecho, que trayendo las ochenta mili calauernas y quatrocientas mas, fueron puestas en la recien hgcha paligada, todas espetadas por las sienes, y todas la
duran_v1_scanB	400	y quatrocientas	words	other	y que las que asta entonces auian estado, fuesen quema¬ das; y asi fue hecho, que trayendo las ochenta mili calauernas y quatrocientas mas, fueron puestas en la recien hgcha paligada, todas espetadas por las sienes, y todas las que quitaron quemaron y hi
duran_v1_scanB	400	quatrocientas	words	other	uy ecesivos tributos en castigo de su reuelion, a los quales, segun la ystoria, mando le tributasen cada ochenta dias quatrocientas cargas de ca¬ cao y diez cargas de mantas y otras tantas de ropas mugeriles, con otras cosas de frutas y comidas y de 
duran_v1_scanB	40200	quarenta mili y docientos	words	other	ad, ecepto los mogos y mogas, nifios y ninas, questos fueron guardados para lic¬ uar a mexico, de los quales lleuaron quarenta mili y docientos mogos y inoras y nifios y ninas, los quales se repartieron por todas las prouincias y ciudades de la comarca de mexico.
duran_v1_scanB	400	quatrocientos	words	person	por tanto, yo e pensado en ello, y considerando ser aquellas ciudades populosas y grandes, quiero enviar de mi ciudad quatrocientos vecinos casados, que de mi parte vayan, y que cada uno de vosotros envie de su prouincia otros quatrocientos, que sean
duran_v1_scanB	400	quatrocientos,	words	other	i ciudad quatrocientos vecinos casados, que de mi parte vayan, y que cada uno de vosotros envie de su prouincia otros quatrocientos, que sean por todos mili doscientos, y que de todas las demas prouincias vayan cada veinte vecinos que se juntaran, otr
duran_v1_scanB	1200	mili doscientos, y	words	person	ados, que de mi parte vayan, y que cada uno de vosotros envie de su prouincia otros quatrocientos, que sean por todos mili doscientos, y que de todas las demas prouincias vayan cada veinte vecinos que se juntaran, otros ochocientos, de suerte que vayan dos
duran_v1_scanB	800	ochocientos,	words	person	 sean por todos mili doscientos, y que de todas las demas prouincias vayan cada veinte vecinos que se juntaran, otros ochocientos, de suerte que vayan dos mili veci¬ nos, mili para oada ciudad. el rey de tezcuco replico, que le pa¬ recia bien su det
duran_v1_scanB	2000	dos mili	words	person	 y que de todas las demas prouincias vayan cada veinte vecinos que se juntaran, otros ochocientos, de suerte que vayan dos mili veci¬ nos, mili para oada ciudad. el rey de tezcuco replico, que le pa¬ recia bien su determinacion y que aquello no e
